name,latitude,longitude,feature_class,feature_code,type,scale
Mihirangi,-38.978229999999996,175.3502,T,HLL,hill,5
Tutumai,-38.94823,175.3102,T,HLL,hill,5
Te Puka,-38.96823,175.3602,T,HLL,hill,5
Rangiatea,-38.92823,175.3702,T,HLL,hill,5
Kakahi,-38.92823,175.3902,L,LCTY,locality,4
Fernleaf,-38.94823,175.3502,S,FRMT,farmstead,5
Doo-dar,-38.96823,175.3502,S,FRMT,farmstead,5
Whakapapa Island,-38.92823,175.4102,T,ISL,island,4
Whangapeki,-38.94823,175.4302,S,FRMT,farmstead,5
Taurewa,-38.93823,175.4002,S,FRMT,farmstead,5
Tapui,-38.93823,175.2502,T,HLL,hill,5
Hikumutu,-38.93823,175.2502,L,LCTY,locality,4
Waihuka,-38.94823,175.2602,S,FRMT,farmstead,5
Ngatotara,-38.95823,175.3002,S,FRMT,farmstead,5
Ratahau,-38.95823,175.3102,S,FRMT,farmstead,5
Tutama,-38.93823,175.3102,S,FRMT,farmstead,5
Manganui o te Ao River,-39.35824,175.12021000000001,H,STM,stream,3
Taheke Stream,-39.22824,175.10021,H,STM,stream,3
Werawera Stream,-39.25824,175.13021,H,STM,stream,3
Rakautangi Stream,-39.33824,175.10021,H,STM,stream,3
Hoihenga Stream,-39.29824,175.25021,H,STM,stream,3
Mangamingi Stream,-39.28824,175.27021000000002,H,STM,stream,3
Retaruke River,-39.21824,175.30021000000002,H,STM,stream,3
Mangatiti Stream,-39.25824,175.09021,H,STM,stream,3
Piraruhe Stream,-39.29824,175.10021,H,STM,stream,3
Makino Stream,-39.39824,175.12021000000001,H,STM,stream,3
Omata Stream,-39.418240000000004,175.09021,H,STM,stream,3
Mangaputa Stream,-39.418240000000004,175.11021000000002,H,STM,stream,3
Aramahoe Stream,-39.43824,175.16021,H,STM,stream,3
Mangoihe Stream,-39.43824,175.15021000000002,H,STM,stream,3
Oho Creek,-39.418240000000004,175.20021,H,STM,stream,3
Ruakaka,-39.33824,175.17021,S,FRMT,farmstead,5
Tokitokirau Stream,-39.36824,175.14021,H,STM,stream,3
Makakahi Stream,-39.33824,175.18021000000002,H,STM,stream,3
Koreronui Stream,-39.448240000000006,175.10021,H,STM,stream,3
Orautoha,-39.32824,175.23021,L,LCTY,locality,4
Winter Garden,-39.29824,175.53021,S,RSRT,,
Aotea,-39.32824,175.26021,S,FRMT,farmstead,5
Ruatiti Stream,-39.25824,175.18021000000002,H,STM,stream,3
Maru,-39.25824,175.18021000000002,S,FRMT,farmstead,5
Wyecliffe,-39.308240000000005,175.28021,S,FRMT,farmstead,5
Mangamaipi Stream,-39.42824,175.24021000000002,H,STM,stream,3
Atatu,-39.32824,175.28021,S,FRMT,farmstead,5
Mangaetoroa Stream,-39.42824,175.22021,H,STM,stream,3
Mangawhero River,-39.448240000000006,175.31021,H,STM,stream,3
Mangahowhi Stream,-39.43824,175.33021000000002,H,STM,stream,3
Pukekaha,-39.31824,175.26021,S,FRMT,farmstead,5
Mangaturuturu River,-39.29824,175.34021,H,STM,stream,3
Makara Stream,-39.36824,175.30021000000002,H,STM,stream,3
South East Basin,-39.308240000000005,175.53021,T,PAN,pan,4
Orautoha Stream,-39.33824,175.34021,H,STM,stream,3
Makotuku River,-39.38824,175.29021,H,STM,stream,3
Makotuku River,-39.32824,175.42021,H,STM,stream,3
Mangaeteroa Stream,-39.32824,175.40021000000002,H,STM,stream,3
Mangawhero River,-39.36824,175.44021,H,STM,stream,3
Brigadoon,-39.31824,175.22021,S,FRMT,farmstead,5
Mangawhero Falls,-39.31961,175.50269,H,FLLS,waterfall(s),5
Mangateitei Stream,-39.40824,175.45021,H,STM,stream,3
Mangawherawhera Stream,-39.448240000000006,175.43021000000002,H,STM,stream,3
Ruatiti Domain,-39.308240000000005,175.19021,L,PRK,park,4
Marua,-39.33824,175.23021,S,FRMT,farmstead,5
Skyline Ridge,-39.29824,175.55021000000002,T,RDGE,ridge(s),4
The Triangle,-39.29824,175.55021000000002,,,,
Glacier Ridge,-39.29824,175.55021000000002,T,RDGE,ridge(s),4
Taonui Stream,-39.39824,175.34021,H,STM,stream,3
Mangaturuturu Hut,-39.29692,175.50194,S,HUT,hut,5
Waipara Stream,-39.33824,175.43021000000002,H,STM,stream,3
Coche Falls,-39.29438,175.45902,H,FLLS,waterfall(s),5
Rotokawa,-39.332,175.505,H,LK,lake,4
Waitonga Falls,-39.3311,175.51013999999998,H,FLLS,waterfall(s),5
Sigley Falls,-39.348240000000004,175.50021,H,FLLS,waterfall(s),5
Hapuawhenua Stream,-39.378240000000005,175.40021000000002,H,STM,stream,3
Waiakaki Stream,-39.42824,175.47021,H,STM,stream,3
Ohangaia,-39.28824,175.16021,S,FRMT,farmstead,5
Waiharuru Stream,-39.42824,175.48021,H,STM,stream,3
Hukaroa,-39.43824,175.26021,S,FRMT,farmstead,5
Makino Stream,-39.25824,175.22021,H,STM,stream,3
Makino,-39.25824,175.22021,S,FRMT,farmstead,5
Waitaiki Stream,-39.448240000000006,175.51021,H,STM,stream,3
Clanogan,-39.29824,175.20021,S,FRMT,farmstead,5
Tokiahuru Stream,-39.45824,175.52021000000002,H,STM,stream,3
Makatote River,-39.2731,175.35126,H,STM,stream,3
Ngahuinga Stream,-39.268240000000006,175.42021,H,STM,stream,3
Makomiko Stream,-39.238240000000005,175.39021,H,STM,stream,3
Whakapapaiti Stream,-39.21824,175.50021,H,STM,stream,3
Silica Rapids,-39.21824,175.52021000000002,H,FLLS,waterfall(s),5
Punaruku Falls,-39.20824,175.53021,H,FLLS,waterfall(s),5
Tawhainui Stream,-39.21824,175.53021,H,STM,stream,3
Waipuna Stream,-39.20824,175.54021,H,STM,stream,3
Makotuku Flat,-39.308240000000005,175.50021,T,PLN,plain(s),3
Ruatiti,-39.278240000000004,175.19021,L,LCTY,locality,4
Kopia,-39.28824,175.19021,S,FRMT,farmstead,5
Makaranui Stream,-39.42824,175.36021000000002,H,STM,stream,3
Peak,-39.22824,175.09021,T,HLL,hill,5
Morinui,-39.21824,175.12021000000001,T,HLL,hill,5
Te Ranga,-39.238240000000005,175.15021000000002,T,HLL,hill,5
Cone,-39.22824,175.19021,T,HLL,hill,5
Riariaki,-39.21824,175.21021000000002,T,HLL,hill,5
Pehu,-39.28824,175.12021000000001,T,HLL,hill,5
Pikiariki,-39.29824,175.18021000000002,T,HLL,hill,5
Murumuru,-39.31824,175.10021,T,HLL,hill,5
Tararua,-39.32824,175.14021,T,HLL,hill,5
Rakautangi,-39.35824,175.09021,T,HLL,hill,5
Okauamo,-39.33824,175.21021000000002,T,HLL,hill,5
Keikei,-39.42824,175.10021,T,HLL,hill,5
Te Ruakaka,-39.40824,175.10021,T,HLL,hill,5
Meremere,-39.38824,175.09021,T,HLL,hill,5
Tawhitikuri,-39.43824,175.12021000000001,T,HLL,hill,5
Turoa Skifield,-39.28824,175.53021,S,RSRT,,
Tawhiwhinui,-39.418240000000004,175.14021,T,HLL,hill,5
Ngatauhao,-39.378240000000005,175.14021,T,HLL,hill,5
Sunset Ridge,-39.29824,175.52021000000002,T,RDGE,ridge(s),4
Whakapaenoa,-39.45824,175.14021,T,HLL,hill,5
Poutahi,-39.418240000000004,175.17021,T,HLL,hill,5
Ameku,-39.378240000000005,175.19021,T,HLL,hill,5
Okahurea,-39.42824,175.19021,T,HLL,hill,5
Waipuna,-39.45824,175.19021,T,HLL,hill,5
Pipipi,-39.378240000000005,175.23021,T,HLL,hill,5
Puketoi,-39.43824,175.14021,T,HLL,hill,5
WAIMARINO FOREST,-39.43824,175.14021,V,FRST,forest(s),2
Kaukore Reserve,-39.45824,175.10021,L,PRK,park,4
Mangaeturoa,-39.43824,175.21021000000002,L,LCTY,locality,4
Mangaone,-39.378240000000005,175.25021,S,FRMT,farmstead,5
Ngataumaro,-39.38824,175.27021000000002,T,HLL,hill,5
Raetihi,-39.42877,175.27725,P,PPL,populated place,4
Mangaturuturu Shelter,-39.278240000000004,175.54021,S,HUT,hut,5
Hukaroa,-39.45824,175.25021,T,HLL,hill,5
Tohunga Junction,-39.35824,175.31021,L,LCTY,locality,4
Makaranui,-39.418240000000004,175.34021,L,LCTY,locality,4
Otiranui,-39.45824,175.32021,T,HLL,hill,5
Waikune,-39.20824,175.40021000000002,L,LCTY,locality,4
Erua,-39.21824,175.39021,L,LCTY,locality,4
Pokaka,-39.28824,175.39021,L,LCTY,locality,4
Makatote Viaduct,-39.26522,175.38969,S,BDG,bridge,5
Manganui o te Ao Viaduct,-39.27895,175.38936,S,BDG,bridge,5
Mangaturuturu Viaduct,-39.29824,175.38021,S,BDG,bridge,5
Taonui Viaduct,-39.36824,175.37021000000001,S,BDG,bridge,5
Te Kohatu,-39.25824,175.51021,T,HLL,hill,5
Horopito,-39.33824,175.37021000000001,L,LCTY,locality,4
Taonui Stream,-39.35824,175.37021000000001,H,STM,stream,3
Hapuawhenua Viaduct,-39.378240000000005,175.39021,S,BDG,bridge,5
Rongokaupo,-39.378240000000005,175.39021,T,HLL,hill,5
Hauhungatahi,-39.22824,175.44021,T,HLL,hill,5
Whakapapaiti Hut,-39.22824,175.51021,S,HUT,hut,5
Raetihi,-39.38824,175.42021,T,HLL,hill,5
Rochfort Crater,-39.39824,175.41021,T,CRTR,,
Ohakune Field Centre,-39.39824,175.41021,S,BLDG,building(s),5
Ohakune,-39.40824,175.40021000000002,P,PPL,populated place,4
Rochfort Park,-39.418240000000004,175.39021,L,PRK,park,4
Turoa Alpine Village,-39.418240000000004,175.40021000000002,,,,
Maungarongo Pa,-39.40824,175.39021,L,RESV,reservation,4
Chateau Tongariro,-39.18824,175.53021,S,BLDG,building(s),5
Whakapapa Village,-39.20063,175.53946000000002,P,PPL,populated place,4
Ohakune Lakes Reserve,-39.42824,175.37021000000001,L,PRK,park,4
Rangataua Reserve,-39.418240000000004,175.45021,L,PRK,park,4
Rangataua,-39.418240000000004,175.45021,L,LCTY,locality,4
Blyth Track,-39.33824,175.49021000000002,R,TRL,trail,3
Mangaehuehu Hut,-39.34308,175.55007,S,HUT,hut,5
Blyth Hut,-39.331720000000004,175.52506,S,HUT,hut,5
Wanganui High School Hut,-39.32824,175.52021000000002,S,HUT,hut,5
Mangaehuehu Stream,-39.40824,175.47021,H,STM,stream,3
Kiokio Domain,-39.40824,175.44021,L,PRK,park,4
Otautu,-39.278240000000004,175.24021000000002,T,HLL,hill,5
Mangaehuehu Reserve,-39.42824,175.45021,L,PRK,park,4
Rotokuru Ecologial Reserve,-39.42824,175.51021,L,PRK,park,4
Omarae Stream,-39.418240000000004,175.50021,H,STM,stream,3
Karioi,-39.43824,175.50021,L,LCTY,locality,4
Lakes Hill,-39.70824,175.32021,S,FRMT,farmstead,5
Mangoihe Stream,-39.47824,175.15021000000002,H,STM,stream,3
Hapokapoka Stream,-39.598240000000004,175.35021,H,STM,stream,3
Sunny Hill,-39.67824,175.28021,S,FRMT,farmstead,5
Maketu Stream,-39.53824,175.47021,H,STM,stream,3
Ararawa Stream,-39.47824,175.39021,H,STM,stream,3
Koukoupo Stream,-39.53824,175.53021,H,STM,stream,3
Mangamahu Stream,-39.72824,175.46021000000002,H,STM,stream,3
Hapokapoka Stream,-39.63824,175.33021000000002,H,STM,stream,3
Whanganui River,-39.58824,175.12021000000001,H,STM,stream,3
Mangawhero River,-39.528240000000004,175.28021,H,STM,stream,3
Whangaehu River,-39.488240000000005,175.49021000000002,H,STM,stream,3
Turakina River,-39.698240000000006,175.51021,H,STM,stream,3
Maewa,-39.698240000000006,175.29021,T,HLL,hill,5
Mangawhero River,-39.668240000000004,175.32021,H,STM,stream,3
Whangaehu River,-39.598240000000004,175.40021000000002,H,STM,stream,3
Whangaehu River,-39.72824,175.41021,H,STM,stream,3
Ruaka Marae,-39.57824,175.11021000000002,L,RESV,reservation,4
Makino Stream,-39.61824,175.15021000000002,H,STM,stream,3
Horomia Stream,-39.49824,175.10021,H,STM,stream,3
Mataurihi Stream,-39.49824,175.12021000000001,H,STM,stream,3
Tangaau Stream,-39.49824,175.13021,H,STM,stream,3
Waitoka Stream,-39.518240000000006,175.09021,H,STM,stream,3
Skyline Track,-39.70824,175.17021,R,TRL,trail,3
Matihope Stream,-39.518240000000006,175.15021000000002,H,STM,stream,3
Papakaramu Stream,-39.488240000000005,175.14021,H,STM,stream,3
Tauakira,-39.698240000000006,175.22021,S,FRMT,farmstead,5
Ararimu Stream,-39.47824,175.16021,H,STM,stream,3
Skyline Track,-39.70824,175.13021,R,TRL,trail,3
Pohangatauhao Stream,-39.488240000000005,175.17021,H,STM,stream,3
Whataumu Stream,-39.558240000000005,175.12021000000001,H,STM,stream,3
Orongatea Stream,-39.58824,175.13021,H,STM,stream,3
Te Aunui Stream,-39.60824,175.18021000000002,H,STM,stream,3
Atene Pa,-39.71824,175.14021,S,BLDG,building(s),5
Omakao Stream,-39.60824,175.14021,H,STM,stream,3
Otamakapoiri Stream,-39.598240000000004,175.13021,H,STM,stream,3
Riripo Stream,-39.60824,175.10021,H,STM,stream,3
Waipapa Stream,-39.598240000000004,175.09021,H,STM,stream,3
Hopetaka Stream,-39.47824,175.32021,H,STM,stream,3
Okiore Stream,-39.528240000000004,175.34021,H,STM,stream,3
Wairiri Stream,-39.49824,175.26021,H,STM,stream,3
Waiwiri Stream,-39.518240000000006,175.22021,H,STM,stream,3
Paparoa Stream,-39.50824,175.20021,H,STM,stream,3
Waipapa Stream,-39.50824,175.18021000000002,H,STM,stream,3
Orouanga Stream,-39.528240000000004,175.20021,H,STM,stream,3
Pukupuku Stream,-39.54824,175.21021000000002,H,STM,stream,3
Mangaetoroa Stream,-39.528240000000004,175.22021,H,STM,stream,3
Rangiahu Stream,-39.53824,175.38021,H,STM,stream,3
Kaitieke Stream,-39.54824,175.39021,H,STM,stream,3
Waiterehere Meeting House,-39.64824,175.14021,S,BLDG,building(s),5
Ahu Ahu Ohu,-39.68824,175.10021,S,FRMT,farmstead,5
Okahu Stream,-39.598240000000004,175.30021000000002,H,STM,stream,3
Whanganui River,-39.698240000000006,175.13021,H,STM,stream,3
Te Tuhi Landing,-39.698240000000006,175.13021,,,,
Karakia Stream,-39.57824,175.36021000000002,H,STM,stream,3
Wharekakuhu Stream,-39.58824,175.36021000000002,H,STM,stream,3
Waokaramu Stream,-39.57824,175.39021,H,STM,stream,3
Okahu Stream,-39.60824,175.36021000000002,H,STM,stream,3
Pongere Stream,-39.60824,175.34021,H,STM,stream,3
Taiawa Stream,-39.61824,175.32021,H,STM,stream,3
Oioropo Stream,-39.60824,175.20021,H,STM,stream,3
Downes Hut,-39.71824,175.13021,S,HUT,hut,5
Te Whaki Stream,-39.61824,175.21021000000002,H,STM,stream,3
Ruapirau Stream,-39.628240000000005,175.18021000000002,H,STM,stream,3
Raukawa Falls,-39.61824,175.30021000000002,H,FLLS,waterfall(s),5
Koriniti Pa,-39.64824,175.15021000000002,L,LCTY,locality,4
Karokio Stream,-39.56824,175.38021,H,STM,stream,3
Mangawherawhera Stream,-39.49824,175.42021,H,STM,stream,3
Rangiwhaia Stream,-39.518240000000006,175.46021000000002,H,STM,stream,3
Tahua Stream,-39.54824,175.54021,H,STM,stream,3
Pokopoko Stream,-39.558240000000005,175.53021,H,STM,stream,3
Waipapa Stream,-39.528240000000004,175.47021,H,STM,stream,3
Moutere Island,-39.60824,175.16021,T,ISL,island,4
Opoaihia Stream,-39.58824,175.45021,H,STM,stream,3
Pongarara Stream,-39.60824,175.43021000000002,H,STM,stream,3
Pakaiko Stream,-39.598240000000004,175.45021,H,STM,stream,3
Mangatotara Stream,-39.58824,175.51021,H,STM,stream,3
Kaimatangi Stream,-39.57824,175.53021,H,STM,stream,3
Pureri Stream,-39.558240000000005,175.54021,H,STM,stream,3
Ngareingaowaimai Stream,-39.598240000000004,175.48021,H,STM,stream,3
Te Wairere Stream,-39.61824,175.47021,H,STM,stream,3
Taokere Stream,-39.668240000000004,175.44021,H,STM,stream,3
Kotukutuku Stream,-39.668240000000004,175.42021,H,STM,stream,3
Puweheaiti Stream,-39.668240000000004,175.52021000000002,H,STM,stream,3
Waipapa Stream,-39.60824,175.55021000000002,H,STM,stream,3
Manukaroa Stream,-39.628240000000005,175.14021,H,STM,stream,3
Mangapai Stream,-39.628240000000005,175.12021000000001,H,STM,stream,3
Otuporiki Stream,-39.63824,175.12021000000001,H,STM,stream,3
Opoi Stream,-39.65824,175.14021,H,STM,stream,3
Ahuahu Stream,-39.68824,175.11021000000002,H,STM,stream,3
Tauakira,-39.68824,175.21021000000002,T,HLL,hill,5
Mangapapa Stream,-39.698240000000006,175.10021,H,STM,stream,3
Pararoa Stream,-39.63824,175.17021,H,STM,stream,3
Moutoa Island,-39.57824,175.09021,T,ISL,island,4
Otawaki,-39.738240000000005,175.13021,T,HLL,hill,5
Tuhi,-39.71824,175.10021,T,HLL,hill,5
Taupiri Stream,-39.70824,175.15021000000002,H,STM,stream,3
Paotamariki,-39.65824,175.22021,T,HLL,hill,5
Morikau,-39.558240000000005,175.09021,S,FRMT,farmstead,5
Kawana Flour Mill,-39.58824,175.15021000000002,S,BLDG,building(s),5
Aorangi,-39.54824,175.09021,S,FRMT,farmstead,5
Matawhero Stream,-39.65824,175.16021,H,STM,stream,3
Kawakawa Stream,-39.64824,175.17021,H,STM,stream,3
Operiki Stream,-39.64824,175.17021,H,STM,stream,3
Otui,-39.67824,175.15021000000002,S,FRMT,farmstead,5
Raumati Stream,-39.67824,175.15021000000002,H,STM,stream,3
Mangatoa Stream,-39.668240000000004,175.16021,H,STM,stream,3
Pitangi Stream,-39.72824,175.18021000000002,H,STM,stream,3
Kahakaha Stream,-39.738240000000005,175.21021000000002,H,STM,stream,3
Mangahowhi Creek,-39.67824,175.22021,H,STM,stream,3
Mangahowhi Stream,-39.72824,175.27021000000002,H,STM,stream,3
Tawapiko,-39.61824,175.12021000000001,T,HLL,hill,5
Whareponga Stream,-39.628240000000005,175.39021,H,STM,stream,3
Ahurangi Stream,-39.628240000000005,175.37021000000001,H,STM,stream,3
Kotumutumu Stream,-39.628240000000005,175.37021000000001,H,STM,stream,3
Manawanui Stream,-39.63824,175.39021,H,STM,stream,3
Te Poroporo Stream,-39.64824,175.35021,H,STM,stream,3
Pouohae,-39.628240000000005,175.21021000000002,T,HLL,hill,5
Wharepu Stream,-39.64824,175.33021000000002,H,STM,stream,3
Rangitatau Stream,-39.64824,175.33021000000002,H,STM,stream,3
Te Anu Stream,-39.67824,175.34021,H,STM,stream,3
Tarakoi Stream,-39.67824,175.34021,H,STM,stream,3
Whakawhia Stream,-39.68824,175.34021,H,STM,stream,3
Te Hue Stream,-39.668240000000004,175.35021,H,STM,stream,3
Otuhangitoi Stream,-39.698240000000006,175.33021000000002,H,STM,stream,3
Rimuroa Stream,-39.698240000000006,175.35021,H,STM,stream,3
Rurutahi Stream,-39.698240000000006,175.39021,H,STM,stream,3
Omokoroa,-39.64824,175.19021,T,HLL,hill,5
Ngarakauwhakarara,-39.53824,175.18021000000002,T,HLL,hill,5
Tokapapa,-39.558240000000005,175.16021,T,HLL,hill,5
Pukunui,-39.47824,175.09021,T,HLL,hill,5
Ranana,-39.57824,175.10021,L,LCTY,locality,4
Matahiwi,-39.598240000000004,175.16021,L,LCTY,locality,4
Waipuna,-39.49824,175.18021000000002,L,LCTY,locality,4
Tanupara,-39.488240000000005,175.21021000000002,L,LCTY,locality,4
Oreore,-39.54824,175.28021,L,LCTY,locality,4
Operiki Pa,-39.64824,175.16021,L,LCTY,locality,4
Bells Junction,-39.54824,175.53021,L,LCTY,locality,4
Papanui Junction,-39.67824,175.54021,L,LCTY,locality,4
Aotea,-39.628240000000005,175.31021,S,FRMT,farmstead,5
Harawera,-39.64824,175.27021000000002,T,HLL,hill,5
Te Konia,-39.60824,175.23021,T,HLL,hill,5
Te Peanga,-39.598240000000004,175.28021,S,FRMT,farmstead,5
Auraki,-39.60824,175.29021,S,FRMT,farmstead,5
Ararawa,-39.53824,175.29021,S,FRMT,farmstead,5
Pukeho,-39.528240000000004,175.30021000000002,S,FRMT,farmstead,5
Papahau,-39.558240000000005,175.24021000000002,S,FRMT,farmstead,5
Ohorea,-39.518240000000006,175.29021,S,FRMT,farmstead,5
Tawanui,-39.47824,175.30021000000002,S,FRMT,farmstead,5
Papahaua,-39.50824,175.25021,T,HLL,hill,5
Upper Mangawhero Bridge,-39.488240000000005,175.28021,S,BDG,bridge,5
Momo,-39.57824,175.34021,T,HLL,hill,5
Kawaiotawaki,-39.54824,175.37021000000001,T,HLL,hill,5
Puketaunoko,-39.598240000000004,175.37021000000001,T,HLL,hill,5
Maukuku,-39.60824,175.38021,T,HLL,hill,5
Poiki,-39.63824,175.38021,T,HLL,hill,5
Pukekiwi,-39.668240000000004,175.38021,T,HLL,hill,5
Pakira,-39.68824,175.35021,T,HLL,hill,5
Takihi,-39.71824,175.37021000000001,T,HLL,hill,5
Omerei,-39.50824,175.36021000000002,S,FRMT,farmstead,5
Rangakauika,-39.46824,175.42021,T,HLL,hill,5
Te Tui,-39.58824,175.43021000000002,S,FRMT,farmstead,5
Fields Track,-39.61824,175.37021000000001,S,FRMT,farmstead,5
Te Hue,-39.65824,175.34021,S,FRMT,farmstead,5
Pakira,-39.68824,175.33021000000002,S,FRMT,farmstead,5
Otoko Pa,-39.72824,175.33021000000002,L,RESV,reservation,4
Manawaimai,-39.67824,175.41021,S,FRMT,farmstead,5
Ngamatea,-39.668240000000004,175.41021,S,FRMT,farmstead,5
Mataitira,-39.628240000000005,175.42021,S,FRMT,farmstead,5
Mount View,-39.64824,175.41021,S,FRMT,farmstead,5
Aranui,-39.70824,175.41021,S,FRMT,farmstead,5
Ferndale,-39.72547,175.51526,S,FRMT,farmstead,5
Siberia,-39.68824,175.52021000000002,S,FRMT,farmstead,5
Okaka,-39.67824,175.55021000000002,S,FRMT,farmstead,5
Papanui,-39.668240000000004,175.54021,S,FRMT,farmstead,5
Wharanui,-39.668240000000004,175.55021000000002,S,FRMT,farmstead,5
Waipapa,-39.61824,175.53021,S,FRMT,farmstead,5
Wakarua,-39.58824,175.50021,S,FRMT,farmstead,5
Opoaihia,-39.56824,175.46021000000002,S,FRMT,farmstead,5
Rayneville,-39.54824,175.52021000000002,S,FRMT,farmstead,5
Dunera,-39.54824,175.55021000000002,S,FRMT,farmstead,5
Ruapehu Aero Club,-39.46824,175.54021,S,BLDG,building(s),5
Karioi Aerodrome,-39.47824,175.54021,S,AIRP,,
Karioi Domain,-39.46824,175.49021000000002,L,PRK,park,4
Okotinga,-39.488240000000005,175.55021000000002,T,HLL,hill,5
Tirorangi Marae,-39.488240000000005,175.47021,L,RESV,reservation,4
Maungakaretu,-39.628240000000005,175.52021000000002,T,HLL,hill,5
Whanganui River,-39.74824,175.15021000000002,H,STM,stream,3
Whanganui River,-39.79825,175.12021000000001,H,STM,stream,3
Whanganui River,-39.87825,175.10021,H,STM,stream,3
Mangawhero River,-39.768240000000006,175.31021,H,STM,stream,3
Mangawhero River,-39.81824,175.27021000000002,H,STM,stream,3
Whangaehu River,-39.768240000000006,175.37021000000001,H,STM,stream,3
Whangaehu River,-39.83824,175.31021,H,STM,stream,3
Whangaehu River,-39.99825,175.19021,H,STM,stream,3
Turakina River,-39.796859999999995,175.48994,H,STM,stream,3
Turakina River,-39.89825,175.35021,H,STM,stream,3
Turakina River,-39.95825,175.29021,H,STM,stream,3
Mangara Stream,-39.94825,175.43021000000002,H,STM,stream,3
Mangamahu Stream,-39.78824,175.41021,H,STM,stream,3
Kauarapaoa Stream,-39.75824,175.10021,H,STM,stream,3
Mateongaonga Stream,-39.89825,175.12021000000001,H,STM,stream,3
Matarawa Stream,-39.93825,175.18021000000002,H,STM,stream,3
Porewa Stream,-39.98825,175.52021000000002,H,STM,stream,3
Rangitikei River,-39.99825,175.54021,H,STM,stream,3
Kaiwha Stream,-39.768240000000006,175.11021000000002,H,STM,stream,3
Waiehu Stream,-39.778240000000004,175.11021000000002,H,STM,stream,3
Makuao Stream,-39.778240000000004,175.24021000000002,H,STM,stream,3
Kaparu Stream,-39.768240000000006,175.23021,H,STM,stream,3
Mangaone Stream,-39.92825,175.15021000000002,H,STM,stream,3
Lake Rotokauwau,-39.98825,175.14021,H,LK,lake,4
Te Anana Stream,-39.83824,175.25021,H,STM,stream,3
Whauteihi Stream,-39.75824,175.17021,H,STM,stream,3
Upokonui Stream,-39.768240000000006,175.22021,H,STM,stream,3
Upokongaro Stream,-39.81825,175.17021,H,STM,stream,3
Waimatao Stream,-39.808240000000005,175.19021,H,STM,stream,3
Pahihi Stream,-39.738240000000005,175.32021,H,STM,stream,3
Mangamoku Stream,-39.88825,175.18021000000002,H,STM,stream,3
Kioretete Stream,-39.81824,175.38021,H,STM,stream,3
Kokomiko Stream,-39.848240000000004,175.35021,H,STM,stream,3
Wairere Stream,-39.848240000000004,175.40021000000002,H,STM,stream,3
Whisky Creek,-39.90825,175.37021000000001,H,STM,stream,3
Te Hue Stream,-39.86825,175.36021000000002,H,STM,stream,3
Marton Creek,-39.91825,175.45021,H,STM,stream,3
Lake Pounamu,-39.78875,175.50685,H,LK,lake,4
Lake Rotorua,-39.78433,175.51281,H,LK,lake,4
Lake Meremere,-39.78859,175.51148,H,LK,lake,4
Lake Waiwahi,-39.78821,175.50961999999998,H,LK,lake,4
Lake Maungarataiti,-39.89825,175.50021,H,LK,lake,4
Haumakariri Stream,-39.848240000000004,175.52021000000002,H,STM,stream,3
Pangonui Stream,-39.79824,175.50021,H,STM,stream,3
Kaitatara Stream,-39.82824,175.53021,H,STM,stream,3
Lake Maungaratanui,-39.90825,175.52021000000002,H,LK,lake,4
